onset	duration	trial_type	trial	association_number	context	cue	fix_onset	fix_duration	prompt_onset	prompt_duration	speak_onset	speak_duration
6.625	5	association_1_different_context	51	1	D	plank	1.125	4.5	5.625	1	11.625	3.5
15.125	5	association_2_different_context	51	2	D	plank	1.125	4.5	5.625	9.5	20.125	7.5
27.625	5	association_1_different_context	52	1	D	bell	23.125	3.5	26.625	1	32.625	3.501
36.126	4.983	association_2_different_context	52	2	D	bell	23.125	3.5	26.625	9.501	41.109	7
48.109	5	association_1_same_context	53	1	S	alarm	44.109	3	47.109	1	53.109	3.5
56.609	5.001	association_2_same_context	53	2	S	alarm	44.109	3	47.109	9.5	61.61	9
70.61	5	association_1_different_context	54	1	D	chain	64.61	5	69.61	1	75.61	3.5
79.11	5	association_2_different_context	54	2	D	chain	64.61	5	69.61	9.5	84.11	7.5
91.61	5	association_1_same_context	55	1	S	contact	87.127	3.5	90.61	1	96.61	3.501
100.111	5	association_2_same_context	55	2	S	contact	87.127	3.5	90.61	9.501	105.111	8.5
113.611	5	association_1_different_context	56	1	D	touch	108.111	4.5	112.611	1	118.611	3.5
122.111	5	association_2_different_context	56	2	D	touch	108.111	4.5	112.611	9.5	127.111	9.001
136.112	5	association_1_same_context	57	1	S	dent	130.111	5	135.112	1	141.112	3.5
144.612	5	association_2_same_context	57	2	S	dent	130.111	5	135.112	9.5	149.612	6.984
156.596	5	association_1_different_context	58	1	D	lobby	152.629	3	155.612	0.984	161.596	3.5
165.096	5	association_2_different_context	58	2	D	lobby	152.629	3	155.612	9.484	170.096	8
178.096	5	association_1_same_context	59	1	S	market	173.113	4	177.113	0.983	183.096	3.5
186.596	5	association_2_same_context	59	2	S	market	173.113	4	177.113	9.483	191.596	8.001
199.597	5	association_1_same_context	60	1	S	slide	194.613	4	198.613	0.984	204.597	3.5
208.097	5	association_2_same_context	60	2	S	slide	194.613	4	198.613	9.484	213.097	n/a
