onset	duration	trial_type	trial	association_number	context	cue	fix_onset	fix_duration	prompt_onset	prompt_duration	speak_onset	speak_duration
5.61	5	association_1_same_context	1	1	S	edge	1.11	3.5	4.61	1	10.61	3.501
14.111	5	association_2_same_context	1	2	S	edge	1.11	3.5	4.61	9.501	19.111	7
26.111	5	association_1_different_context	2	1	D	press	22.111	3	25.111	1	31.111	3.5
34.611	5	association_2_different_context	2	2	D	press	22.111	3	25.111	9.5	39.611	8.001
47.612	5	association_1_different_context	3	1	D	group	42.611	4	46.595	1.017	52.612	3.5
56.112	5	association_2_different_context	3	2	D	group	42.611	4	46.595	9.517	61.112	8.483
69.595	5.001	association_1_same_context	4	1	S	slip	64.129	4.5	68.595	1	74.596	3.5
78.096	5	association_2_same_context	4	2	S	slip	64.129	4.5	68.595	9.501	83.096	8
91.096	5	association_1_same_context	5	1	S	head	86.113	4	90.096	1	96.096	3.5
99.596	5	association_2_same_context	5	2	S	head	86.113	4	90.096	9.5	104.596	7.001
111.597	5	association_1_different_context	6	1	D	body	107.613	3	110.597	1	116.597	3.5
120.097	5	association_2_different_context	6	2	D	body	107.613	3	110.597	9.5	125.097	7.5
132.597	5	association_1_same_context	7	1	S	line	128.114	3.5	131.597	1	137.597	3.5
141.097	5.001	association_2_same_context	7	2	S	line	128.114	3.5	131.597	9.5	146.098	8.5
154.598	5	association_1_same_context	8	1	S	hand	149.114	4.5	153.598	1	159.598	3.517
163.115	4.983	association_2_same_context	8	2	S	hand	149.114	4.5	153.598	9.517	168.098	9
177.098	5.017	association_1_different_context	9	1	D	cast	171.115	5	176.115	0.983	182.115	3.484
185.599	5	association_2_different_context	9	2	D	cast	171.115	5	176.115	9.484	190.599	9
199.599	5	association_1_different_context	10	1	D	sign	193.632	5	198.599	1	204.599	3.5
208.099	5	association_2_different_context	10	2	D	sign	193.632	5	198.599	9.5	213.099	-207.484
