onset	duration	trial_type	trial	association_number	context	cue	fix_onset	fix_duration	prompt_onset	prompt_duration	speak_onset	speak_duration
6.611	5	association_1_same_context	41	1	S	quarter	1.111	4.5	5.611	1	11.611	3.5
15.111	5	association_2_same_context	41	2	S	quarter	1.111	4.5	5.611	9.5	20.111	9.001
29.112	5	association_1_different_context	42	1	D	peak	23.111	5	28.112	1	34.112	3.5
37.612	5	association_2_different_context	42	2	D	peak	23.111	5	28.112	9.5	42.612	7.984
50.596	5	association_1_different_context	43	1	D	dip	45.612	4	49.595	1.001	55.596	3.5
59.096	5	association_2_different_context	43	2	D	dip	45.612	4	49.595	9.501	64.096	9
73.096	5	association_1_different_context	44	1	D	sweep	67.129	5	72.096	1	78.096	3.5
81.596	5.001	association_2_different_context	44	2	D	sweep	67.129	5	72.096	9.5	86.597	8.5
95.097	5	association_1_different_context	45	1	D	foot	89.613	4.5	94.097	1	100.097	3.5
103.597	5	association_2_different_context	45	2	D	foot	89.613	4.5	94.097	9.5	108.597	7.5
116.097	5	association_1_same_context	46	1	S	suit	111.614	3.5	115.097	1	121.097	3.501
124.598	5	association_2_same_context	46	2	S	suit	111.614	3.5	115.097	9.501	129.598	8
137.598	5	association_1_same_context	47	1	S	mix	132.614	4	136.598	1	142.598	3.501
146.099	4.999	association_2_same_context	47	2	S	mix	132.614	4	136.598	9.501	151.098	7.501
158.599	5	association_1_different_context	48	1	D	trail	154.115	3.5	157.598	1.001	163.599	3.516
167.115	4.984	association_2_different_context	48	2	D	trail	154.115	3.5	157.598	9.517	172.099	7.017
179.116	4.983	association_1_same_context	49	1	S	chunk	175.099	3	178.099	1.017	184.099	3.5
187.599	5	association_2_same_context	49	2	S	chunk	175.099	3	178.099	9.5	192.599	7.001
199.6	5	association_1_same_context	50	1	S	scrap	195.616	3	198.6	1	204.6	3.5
208.1	5	association_2_same_context	50	2	S	scrap	195.616	3	198.6	9.5	213.1	-207.483
