onset	duration	trial_type	trial	association_number	context	cue	fix_onset	fix_duration	prompt_onset	prompt_duration	speak_onset	speak_duration
6.12	4.998	association_1_different_context	31	1	D	flag	1.121	4	5.12	1	11.118	3.499
14.617	4.998	association_2_different_context	31	2	D	flag	1.121	4	5.12	9.497	19.615	7.498
27.113	5.015	association_1_different_context	32	1	D	launch	22.614	3.5	26.113	1	32.128	3.515
35.643	4.982	association_2_different_context	32	2	D	launch	22.614	3.5	26.113	9.53	40.625	7.497
48.122	4.998	association_1_different_context	33	1	D	road	43.624	3.5	47.122	1	53.12	3.499
56.619	4.999	association_2_different_context	33	2	D	road	43.624	3.5	47.122	9.497	61.618	8.997
70.615	4.998	association_1_same_context	34	1	S	flow	64.617	5	69.615	1	75.613	3.515
79.128	4.999	association_2_same_context	34	2	S	flow	64.617	5	69.615	9.513	84.127	8.997
93.124	4.998	association_1_same_context	35	1	S	display	87.126	5	92.124	1	98.122	3.499
101.621	4.998	association_2_same_context	35	2	S	display	87.126	5	92.124	9.497	106.619	6.998
113.617	4.998	association_1_same_context	36	1	S	dozen	109.618	3	112.617	1	118.615	3.499
122.114	5.015	association_2_same_context	36	2	S	dozen	109.618	3	112.617	9.497	127.129	8.497
135.626	4.998	association_1_different_context	37	1	D	twist	130.128	4.5	134.626	1	140.624	3.499
144.123	4.998	association_2_different_context	37	2	D	twist	130.128	4.5	134.626	9.497	149.121	8.497
157.618	4.999	association_1_different_context	38	1	D	spot	152.12	4.5	156.619	0.999	162.617	3.499
166.116	4.998	association_2_different_context	38	2	D	spot	152.12	4.5	156.619	9.497	171.114	8.014
179.128	4.998	association_1_same_context	39	1	S	city	174.13	4	178.128	1	184.126	3.499
187.625	4.998	association_2_same_context	39	2	S	city	174.13	4	178.128	9.497	192.623	6.998
199.621	4.998	association_1_same_context	40	1	S	hill	195.622	3	198.621	1	204.619	3.499
208.118	4.998	association_2_same_context	40	2	S	hill	195.622	3	198.621	9.497	213.116	-207.998
