onset	duration	trial_type	trial	association_number	context	cue	fix_onset	fix_duration	prompt_onset	prompt_duration	speak_onset	speak_duration
6.126	4.998	association_1_different_context	31	1	D	flag	1.128	4	5.126	1	11.124	3.516
14.64	4.981	association_2_different_context	31	2	D	flag	1.128	4	5.126	9.514	19.621	8.997
28.618	4.999	association_1_different_context	32	1	D	launch	22.62	5	27.619	0.999	33.617	3.499
37.116	4.998	association_2_different_context	32	2	D	launch	22.62	5	27.619	9.497	42.114	7.014
49.128	4.998	association_1_different_context	33	1	D	road	45.113	3	48.128	1	54.126	3.499
57.625	4.999	association_2_different_context	33	2	D	road	45.113	3	48.128	9.497	62.624	8.497
71.121	4.998	association_1_same_context	34	1	S	flow	65.623	4.5	70.121	1	76.119	3.499
79.618	4.998	association_2_same_context	34	2	S	flow	65.623	4.5	70.121	9.497	84.616	8.997
93.613	5.015	association_1_same_context	35	1	S	display	87.615	5	92.613	1	98.628	3.499
102.127	5.015	association_2_same_context	35	2	S	display	87.615	5	92.613	9.514	107.142	7.481
114.623	4.998	association_1_same_context	36	1	S	dozen	110.124	3.5	113.623	1	119.621	3.499
123.12	4.998	association_2_same_context	36	2	S	dozen	110.124	3.5	113.623	9.497	128.118	8.497
136.615	4.999	association_1_different_context	37	1	D	twist	131.117	4.5	135.616	0.999	141.614	3.498
145.112	5.016	association_2_different_context	37	2	D	twist	131.117	4.5	135.616	9.496	150.128	7.497
157.625	4.998	association_1_different_context	38	1	D	spot	153.143	3.5	156.642	0.983	162.623	3.499
166.122	4.998	association_2_different_context	38	2	D	spot	153.143	3.5	156.642	9.48	171.12	7.998
179.118	4.998	association_1_same_context	39	1	S	city	174.119	4	178.118	1	184.116	3.499
187.615	4.998	association_2_same_context	39	2	S	city	174.119	4	178.118	9.497	192.613	7.031
199.644	4.982	association_1_same_context	40	1	S	hill	195.629	3	198.644	1	204.626	3.498
208.124	4.999	association_2_same_context	40	2	S	hill	195.629	3	198.644	9.48	213.123	-207.503
