onset	duration	trial_type	stimulus	fix_onset	fix_duration	response_onset	response_duration
15.015	15.001	Synonym	deter	10.015	5	30.016	5
39.016	15.001	Synonym	guard	35.016	4	54.017	5
64.017	15	Synonym	banned	59.017	5	79.017	5
87.018	15	Synonym	overtaken	84.034	3	102.018	5
111.018	15.001	Synonym	administering	107.018	4	126.019	5
134.019	15	Synonym	split	131.019	3	149.019	5
167.02	15	Hypothesis	desert1	164.02	3	182.02	5
191.021	14.983	Hypothesis	largecity2	187.037	4	206.004	5
216.005	15	Hypothesis	zoo1	211.004	5	231.005	5
241.005	15.001	Hypothesis	smallvillage2	236.005	5	256.006	5
265.006	15	Hypothesis	earth3	261.006	4	280.006	5
288.007	15	Hypothesis	ocean1	285.007	3	303.007	5
322.008	15	Hypothesis	bottom	318.008	4	337.008	5
346.008	15.001	Hypothesis	beach	342.008	4	361.009	5
369.009	15	Hypothesis	highway	366.009	3	384.009	5
394.01	15	Hypothesis	largecity1	389.01	5	409.01	5
417.01	15.001	Hypothesis	forest2	414.01	3	432.011	5
442.011	15.001	Hypothesis	newplanet	437.011	5	457.012	5
476.995	15.001	Synonym	use	472.012	5	491.996	5
500.996	15.001	Synonym	grown	496.996	4	515.997	5
523.997	15	Synonym	refracted	520.997	3	538.997	5
546.997	15.001	Synonym	crumble	544.014	3	561.998	5
571.998	15.001	Synonym	sleep	566.998	5	586.999	5
595.999	15	Synonym	allow	592.015	4	610.999	5
