onset	duration	trial_type	stimulus	fix_onset	fix_duration	response_onset	response_duration
15.03	14.984	Hypothesis	island	10.013	5	30.014	5
38.014	15	Hypothesis	abandoned	35.014	3	53.014	5
61.015	15	Hypothesis	hospital	58.031	3	76.015	5
85.015	15.001	Hypothesis	corporation1	81.032	4	100.016	5
110.016	15	Hypothesis	earth1	105.016	5	125.016	5
134.017	15	Hypothesis	pond	130.033	4	149.017	5
167.018	15	Synonym	received	164.018	3	182.018	5
191.018	15.001	Synonym	notice	187.035	4	206.019	5
216.019	15	Synonym	mutating	211.036	5	231.019	5
241.02	15	Synonym	eating	236.036	5	256.02	5
264.02	15.001	Synonym	evolve	261.037	3	279.021	5
288.021	15	Synonym	taught	284.038	4	303.021	5
322.022	15	Synonym	stain	318.022	4	337.022	5
345.023	15	Synonym	claim	342.023	3	360.023	5
370.023	15.001	Synonym	spills	365.023	5	385.024	5
395.024	15	Synonym	removed	390.041	5	410.024	5
419.025	15	Synonym	vanished	415.025	4	434.025	5
442.025	15.001	Synonym	seek	439.025	3	457.026	5
475.026	15.001	Hypothesis	forest1	472.026	3	490.027	5
500.027	15	Hypothesis	university	495.027	5	515.027	5
524.028	15	Hypothesis	desert2	520.044	4	539.028	5
549.028	14.984	Hypothesis	city	544.028	5	564.012	5
572.029	14.984	Hypothesis	jungle	569.029	3	587.013	5
596.03	14.983	Hypothesis	earth4	592.03	4	611.013	5
