onset	duration	trial_type	trial	association_number	context	cue	fix_onset	fix_duration	prompt_onset	prompt_duration	speak_onset	speak_duration
7.127	5	association_1_same_context	21	1	S	forge	1.127	5	6.127	1	12.127	3.5
15.627	5	association_2_same_context	21	2	S	forge	1.127	5	6.127	9.5	20.627	7
27.627	5.001	association_1_different_context	22	1	D	cross	23.627	3	26.627	1	32.628	3.5
36.128	5	association_2_different_context	22	2	D	cross	23.627	3	26.627	9.501	41.128	8.5
49.628	5	association_1_different_context	23	1	D	height	44.128	4.5	48.628	1	54.628	3.5
58.128	5	association_2_different_context	23	2	D	height	44.128	4.5	48.628	9.5	63.128	7.501
70.629	5	association_1_different_context	24	1	D	spark	66.129	3.5	69.629	1	75.629	3.5
79.129	5	association_2_different_context	24	2	D	spark	66.129	3.5	69.629	9.5	84.129	8.484
92.613	5	association_1_same_context	25	1	S	den	87.112	4.5	91.596	1.017	97.613	3.5
101.113	5	association_2_same_context	25	2	S	den	87.112	4.5	91.596	9.517	106.113	7.984
114.097	5	association_1_same_context	26	1	S	list	109.113	4	113.097	1	119.097	3.5
122.597	5	association_2_same_context	26	2	S	list	109.113	4	113.097	9.5	127.597	7.5
135.097	5	association_1_same_context	27	1	S	exit	130.614	3.5	134.097	1	140.097	3.5
143.597	5.001	association_2_same_context	27	2	S	exit	130.614	3.5	134.097	9.5	148.598	9
157.598	5	association_1_different_context	28	1	D	mat	151.614	5	156.598	1	162.598	3.5
166.098	5	association_2_different_context	28	2	D	mat	151.614	5	156.598	9.5	171.098	7
178.098	5	association_1_different_context	29	1	D	lookout	174.098	3	177.098	1	183.098	3.501
186.599	5	association_2_different_context	29	2	D	lookout	174.098	3	177.098	9.501	191.599	8
199.599	5	association_1_same_context	30	1	S	fold	194.615	4	198.599	1	204.599	3.5
208.099	5	association_2_same_context	30	2	S	fold	194.615	4	198.599	9.5	213.099	-207.995
