onset	duration	trial_type	trial	association_number	context	cue	fix_onset	fix_duration	prompt_onset	prompt_duration	speak_onset	speak_duration
7.124	4.998	association_1_different_context	31	1	D	flag	1.143	5	6.124	1	12.122	3.499
15.621	4.998	association_2_different_context	31	2	D	flag	1.143	5	6.124	9.497	20.619	6.998
27.617	4.998	association_1_different_context	32	1	D	launch	23.618	3	26.617	1	32.615	3.499
36.114	4.999	association_2_different_context	32	2	D	launch	23.618	3	26.617	9.497	41.113	7.031
48.144	4.981	association_1_different_context	33	1	D	road	44.128	3	47.161	0.983	53.125	3.499
56.624	4.998	association_2_different_context	33	2	D	road	44.128	3	47.161	9.463	61.622	7.498
69.12	4.998	association_1_same_context	34	1	S	flow	64.621	3.5	68.12	1	74.118	3.499
77.617	4.998	association_2_same_context	34	2	S	flow	64.621	3.5	68.12	9.497	82.615	8.497
91.112	5.032	association_1_same_context	35	1	S	display	85.614	4.5	90.113	0.999	96.144	3.499
99.643	4.981	association_2_same_context	35	2	S	display	85.614	4.5	90.113	9.53	104.624	7.998
112.622	4.998	association_1_same_context	36	1	S	dozen	107.623	4	111.622	1	117.62	3.499
121.119	4.998	association_2_same_context	36	2	S	dozen	107.623	4	111.622	9.497	126.117	8.497
134.614	5.015	association_1_different_context	37	1	D	twist	129.116	4.5	133.615	0.999	139.629	3.499
143.128	4.998	association_2_different_context	37	2	D	twist	129.116	4.5	133.615	9.513	148.126	8.997
157.123	4.999	association_1_different_context	38	1	D	spot	151.125	5	156.124	0.999	162.122	3.498
165.62	4.999	association_2_different_context	38	2	D	spot	151.125	5	156.124	9.496	170.619	7.497
178.116	4.999	association_1_same_context	39	1	S	city	173.618	3.5	177.117	0.999	183.115	3.515
186.63	4.998	association_2_same_context	39	2	S	city	173.618	3.5	177.117	9.513	191.628	7.998
199.626	4.998	association_1_same_context	40	1	S	hill	194.627	4	198.626	1	204.624	3.499
208.123	4.998	association_2_same_context	40	2	S	hill	194.627	4	198.626	9.497	213.121	-207.997
