onset	duration	trial_type	trial	association_number	context	cue	fix_onset	fix_duration	prompt_onset	prompt_duration	speak_onset	speak_duration
5.606	5	association_1_same_context	41	1	S	quarter	1.106	3.5	4.606	1	10.606	3.501
14.107	5	association_2_same_context	41	2	S	quarter	1.106	3.5	4.606	9.501	19.107	8
27.107	5	association_1_different_context	42	1	D	peak	22.107	4	26.107	1	32.107	3.5
35.607	5	association_2_different_context	42	2	D	peak	22.107	4	26.107	9.5	40.607	9
49.607	5.001	association_1_different_context	43	1	D	dip	43.607	5	48.607	1	54.608	3.5
58.108	5	association_2_different_context	43	2	D	dip	43.607	5	48.607	9.501	63.108	8.5
71.608	5	association_1_different_context	44	1	D	sweep	66.108	4.5	70.608	1	76.608	3.5
80.108	5	association_2_different_context	44	2	D	sweep	66.108	4.5	70.608	9.5	85.108	7.501
92.609	5	association_1_different_context	45	1	D	foot	88.109	3.5	91.609	1	97.609	3.5
101.109	5	association_2_different_context	45	2	D	foot	88.109	3.5	91.609	9.5	106.109	7.017
113.126	4.983	association_1_same_context	46	1	S	suit	109.109	3	112.109	1.017	118.109	3.5
121.609	5.001	association_2_same_context	46	2	S	suit	109.109	3	112.109	9.5	126.61	8
134.61	5	association_1_same_context	47	1	S	mix	129.61	4	133.61	1	139.61	3.5
143.11	5	association_2_same_context	47	2	S	mix	129.61	4	133.61	9.5	148.11	7
155.11	5	association_1_different_context	48	1	D	trail	151.11	3	154.11	1	160.11	3.501
163.611	5.016	association_2_different_context	48	2	D	trail	151.11	3	154.11	9.501	168.627	9.001
177.628	5	association_1_same_context	49	1	S	chunk	171.627	5	176.628	1	182.628	3.5
186.128	5	association_2_same_context	49	2	S	chunk	171.627	5	176.628	9.5	191.128	8.5
199.628	5	association_1_same_context	50	1	S	scrap	194.128	4.5	198.628	1	204.628	3.5
208.128	5.001	association_2_same_context	50	2	S	scrap	194.128	4.5	198.628	9.5	213.129	-207.516
