onset	duration	trial_type	stimulus	fix_onset	fix_duration	response_onset	response_duration
14.01	15	Synonym	received	10.01	4	29.01	5
37.01	15.017	Synonym	notice	34.027	3	52.027	5
62.028	15	Synonym	mutating	57.028	5	77.028	5
85.012	15	Synonym	eating	82.028	3	100.012	5
110.012	15.001	Synonym	evolve	105.012	5	125.013	5
134.013	15	Synonym	taught	130.013	4	149.013	5
167.014	15	Hypothesis	island	164.014	3	182.014	5
192.015	15	Hypothesis	abandoned	187.014	5	207.015	5
215.015	15.001	Hypothesis	hospital	212.015	3	230.016	5
240.016	15	Hypothesis	corporation1	235.016	5	255.016	5
264.017	15	Hypothesis	earth1	260.017	4	279.017	5
288.017	15.001	Hypothesis	pond	284.017	4	303.018	5
323.018	15.001	Hypothesis	forest1	318.018	5	338.019	5
346.019	15	Hypothesis	university	343.019	3	361.019	5
370.019	15.001	Hypothesis	desert2	366.019	4	385.02	5
393.02	15.001	Hypothesis	city	390.02	3	408.021	5
417.021	15	Hypothesis	jungle	413.021	4	432.021	5
442.022	15	Hypothesis	earth4	437.021	5	457.022	5
476.022	15.001	Synonym	stain	472.022	4	491.023	5
501.023	15.001	Synonym	claim	496.023	5	516.024	5
524.024	15	Synonym	spills	521.024	3	539.024	5
547.024	15.001	Synonym	removed	544.024	3	562.025	5
571.025	15	Synonym	vanished	567.025	4	586.025	5
596.026	15	Synonym	seek	591.026	5	611.026	5
