onset	duration	trial_type	trial	association_number	context	cue	fix_onset	fix_duration	prompt_onset	prompt_duration	speak_onset	speak_duration
6.597	5	association_1_same_context	41	1	S	quarter	1.097	4.5	5.597	1	11.597	3.5
15.097	5	association_2_same_context	41	2	S	quarter	1.097	4.5	5.597	9.5	20.097	7.5
27.597	5.001	association_1_different_context	42	1	D	peak	23.131	3.5	26.597	1	32.598	3.5
36.098	5	association_2_different_context	42	2	D	peak	23.131	3.5	26.597	9.501	41.098	7.017
48.115	4.983	association_1_different_context	43	1	D	dip	44.114	3	47.098	1.017	53.098	3.5
56.598	5.017	association_2_different_context	43	2	D	dip	44.114	3	47.098	9.5	61.615	8.984
70.599	5.016	association_1_different_context	44	1	D	sweep	64.632	5	69.615	0.984	75.615	3.5
79.115	5.001	association_2_different_context	44	2	D	sweep	64.632	5	69.615	9.5	84.116	8
92.116	5	association_1_different_context	45	1	D	foot	87.132	4	91.116	1	97.116	3.5
100.616	5	association_2_different_context	45	2	D	foot	87.132	4	91.116	9.5	105.616	8.5
114.116	5	association_1_same_context	46	1	S	suit	108.65	4.5	113.116	1	119.116	3.501
122.617	5	association_2_same_context	46	2	S	suit	108.65	4.5	113.116	9.501	127.617	9
136.617	5	association_1_same_context	47	1	S	mix	130.633	5	135.617	1	141.617	3.5
145.117	5	association_2_same_context	47	2	S	mix	130.633	5	135.617	9.5	150.117	7.501
157.618	5	association_1_different_context	48	1	D	trail	153.134	3.5	156.618	1	162.618	3.5
166.118	5	association_2_different_context	48	2	D	trail	153.134	3.5	156.618	9.5	171.118	7
178.118	5	association_1_same_context	49	1	S	chunk	174.135	3	177.118	1	183.118	3.5
186.618	5	association_2_same_context	49	2	S	chunk	174.135	3	177.118	9.5	191.618	8.001
199.619	5	association_1_same_context	50	1	S	scrap	194.635	4	198.619	1	204.619	3.5
208.119	5	association_2_same_context	50	2	S	scrap	194.635	4	198.619	9.5	213.119	-206.518
