onset	duration	trial_type	stimulus	stimulus_onset	stimulus_duration
11.513	18.5	AUT	candle	10.013	1.5
31.513	18.501	AUT	bucket	30.013	1.5
51.514	18.5	AUT	pillow	50.014	1.5
71.514	18.501	AUT	fork	70.014	1.5
91.515	18.5	AUT	brick	90.015	1.5
111.515	28.501	AUT	lamp	110.015	1.5
141.516	18.501	META	picture	140.016	1.5
161.517	18.5	META	swimmer	160.017	1.5
181.517	18.501	META	hat	180.017	1.5
201.518	18.5	META	bread	200.018	1.5
221.518	18.501	META	star	220.018	1.5
241.519	28.501	META	room	240.019	1.5
271.52	18.5	DA	grass	270.02	1.5
291.52	18.501	DA	sword	290.02	1.5
311.521	18.5	DA	glove	310.021	1.5
331.521	18.501	DA	statue	330.021	1.5
351.522	18.501	DA	palace	350.022	1.5
371.523	28.5	DA	subway	370.023	1.5
401.523	18.501	BAT	big_open	400.023	1.5
421.524	18.5	BAT	sweet_soft	420.024	1.5
441.524	18.501	BAT	round_white	440.024	1.5
461.525	18.501	BAT	liquid_healthy	460.025	1.5
481.526	18.5	BAT	small_wet	480.026	1.5
501.526	28.501	BAT	smooth_angular	500.026	1.5
531.527	18.5	CA	bench	530.027	1.5
551.528	18.5	CA	coat	550.027	1.501
571.528	18.501	CA	costume	570.028	1.5
591.529	18.483	CA	dock	590.029	1.5
611.512	18.501	CA	drum	610.012	1.5
