onset	duration	trial_type	trial	association_number	context	cue	fix_onset	fix_duration	prompt_onset	prompt_duration	speak_onset	speak_duration
6.623	5	association_1_same_context	41	1	S	quarter	1.123	4.5	5.623	1	11.623	3.501
15.124	5	association_2_same_context	41	2	S	quarter	1.123	4.5	5.623	9.501	20.124	7.5
27.624	5	association_1_different_context	42	1	D	peak	23.124	3.5	26.624	1	32.624	3.5
36.124	5	association_2_different_context	42	2	D	peak	23.124	3.5	26.624	9.5	41.124	8.501
49.625	5	association_1_different_context	43	1	D	dip	44.124	4.5	48.624	1.001	54.625	3.5
58.125	5	association_2_different_context	43	2	D	dip	44.124	4.5	48.624	9.501	63.125	9
72.125	5	association_1_different_context	44	1	D	sweep	66.142	5	71.125	1	77.125	3.5
80.625	5.001	association_2_different_context	44	2	D	sweep	66.142	5	71.125	9.5	85.626	7
92.626	5	association_1_different_context	45	1	D	foot	88.642	3	91.626	1	97.626	3.5
101.126	5	association_2_different_context	45	2	D	foot	88.642	3	91.626	9.5	106.126	7
113.126	5	association_1_same_context	46	1	S	suit	109.126	3	112.126	1	118.126	3.501
121.627	5	association_2_same_context	46	2	S	suit	109.126	3	112.126	9.501	126.627	9
135.627	5	association_1_same_context	47	1	S	mix	129.627	5	134.627	1	140.627	3.5
144.127	5	association_2_same_context	47	2	S	mix	129.627	5	134.627	9.5	149.127	7.501
156.628	5	association_1_different_context	48	1	D	trail	152.127	3.5	155.627	1.001	161.628	3.5
165.128	5	association_2_different_context	48	2	D	trail	152.127	3.5	155.627	9.501	170.128	8
178.128	5	association_1_same_context	49	1	S	chunk	173.128	4	177.128	1	183.128	3.5
186.628	5	association_2_same_context	49	2	S	chunk	173.128	4	177.128	9.5	191.628	7.984
199.612	5	association_1_same_context	50	1	S	scrap	194.629	4	198.612	1	204.612	3.5
208.112	5	association_2_same_context	50	2	S	scrap	194.629	4	198.612	9.5	213.112	-208.015
