onset	duration	trial_type	trial	association_number	context	cue	fix_onset	fix_duration	prompt_onset	prompt_duration	speak_onset	speak_duration
5.117	5	association_1_different_context	51	1	D	plank	1.117	3	4.117	1	10.117	3.5
13.617	5.001	association_2_different_context	51	2	D	plank	1.117	3	4.117	9.5	18.618	8
26.618	5	association_1_different_context	52	1	D	bell	21.618	4	25.618	1	31.618	3.5
35.118	5	association_2_different_context	52	2	D	bell	21.618	4	25.618	9.5	40.118	7.5
47.618	5.001	association_1_same_context	53	1	S	alarm	43.118	3.5	46.619	0.999	52.619	3.5
56.119	5	association_2_same_context	53	2	S	alarm	43.118	3.5	46.619	9.5	61.119	9
70.119	5	association_1_different_context	54	1	D	chain	64.119	5	69.119	1	75.119	3.5
78.619	5	association_2_different_context	54	2	D	chain	64.119	5	69.119	9.5	83.619	8.001
91.62	5	association_1_same_context	55	1	S	contact	86.619	4	90.62	1	96.62	3.5
100.12	5	association_2_same_context	55	2	S	contact	86.619	4	90.62	9.5	105.12	8.5
113.62	5	association_1_different_context	56	1	D	touch	108.137	4.5	112.62	1	118.62	3.501
122.121	5	association_2_different_context	56	2	D	touch	108.137	4.5	112.62	9.501	127.121	9
136.121	5	association_1_same_context	57	1	S	dent	130.121	5	135.121	1	141.121	3.5
144.621	5	association_2_same_context	57	2	S	dent	130.121	5	135.121	9.5	149.621	7.5
157.121	5.001	association_1_different_context	58	1	D	lobby	152.638	3.5	156.121	1	162.122	3.5
165.622	5	association_2_different_context	58	2	D	lobby	152.638	3.5	156.121	9.501	170.622	8.5
179.122	5	association_1_same_context	59	1	S	market	173.622	4.5	178.122	1	184.122	3.5
187.622	5	association_2_same_context	59	2	S	market	173.622	4.5	178.122	9.5	192.622	7.001
199.623	5	association_1_same_context	60	1	S	slide	195.623	3	198.623	1	204.623	3.5
208.123	5	association_2_same_context	60	2	S	slide	195.623	3	198.623	9.5	213.123	n/a
