onset	duration	trial_type	stimulus	fix_onset	fix_duration	response_onset	response_duration
13.019	15	Hypothesis	island	10.019	3	28.019	5
37.02	15	Hypothesis	abandoned	33.036	4	52.02	5
62.02	15.001	Hypothesis	hospital	57.037	5	77.021	5
86.021	15	Hypothesis	corporation1	82.038	4	101.021	5
111.022	15	Hypothesis	earth1	106.022	5	126.022	5
134.022	15.001	Hypothesis	pond	131.022	3	149.023	5
168.023	15.001	Synonym	received	164.023	4	183.024	5
193.024	15	Synonym	notice	188.041	5	208.024	5
218.008	15	Synonym	mutating	213.008	5	233.008	5
241.009	15	Synonym	eating	238.009	3	256.009	5
265.009	15.001	Synonym	evolve	261.026	4	280.01	5
288.01	15	Synonym	taught	285.027	3	303.01	5
321.011	15	Synonym	stain	318.011	3	336.011	5
346.012	15	Synonym	claim	341.012	5	361.012	5
368.996	15	Synonym	spills	366.012	3	383.996	5
392.996	15.001	Synonym	removed	389.029	4	407.997	5
417.997	15	Synonym	vanished	413.014	5	432.997	5
441.998	15	Synonym	seek	438.014	4	456.998	5
476.999	15	Hypothesis	forest1	471.998	5	491.999	5
501.999	15.001	Hypothesis	university	497.033	5	517	5
526	15	Hypothesis	desert2	522.017	4	541	5
549.001	15	Hypothesis	city	546.001	3	564.001	5
572.001	15.001	Hypothesis	jungle	569.018	3	587.002	5
596.002	15	Hypothesis	earth4	592.018	4	611.002	5
