onset	duration	trial_type	trial	association_number	context	cue	fix_onset	fix_duration	prompt_onset	prompt_duration	speak_onset	speak_duration
5.104	5	association_1_same_context	11	1	S	blow	1.104	3	4.104	1	10.104	3.5
13.604	5	association_2_same_context	11	2	S	blow	1.104	3	4.104	9.5	18.604	8
26.604	5.001	association_1_different_context	12	1	D	globe	21.604	4	25.604	1	31.605	3.5
35.105	5	association_2_different_context	12	2	D	globe	21.604	4	25.604	9.501	40.105	9
49.105	5	association_1_same_context	13	1	S	leap	43.105	5	48.105	1	54.105	3.5
57.605	5	association_2_same_context	13	2	S	leap	43.105	5	48.105	9.5	62.605	8.501
71.106	5	association_1_different_context	14	1	D	guide	65.605	4.5	70.106	1	76.106	3.5
79.606	5	association_2_different_context	14	2	D	guide	65.605	4.5	70.106	9.5	84.606	8.5
93.106	5.017	association_1_different_context	15	1	D	stage	87.606	4.5	92.106	1	98.123	3.5
101.623	4.984	association_2_different_context	15	2	D	stage	87.606	4.5	92.106	9.517	106.607	9.017
115.624	4.983	association_1_different_context	16	1	D	scratch	109.607	5	114.623	1.001	120.607	3.5
124.107	5.017	association_2_different_context	16	2	D	scratch	109.607	5	114.623	9.484	129.124	8
137.124	5	association_1_same_context	17	1	S	note	132.124	4	136.124	1	142.124	3.5
145.624	5.001	association_2_same_context	17	2	S	note	132.124	4	136.124	9.5	150.625	7
157.625	5	association_1_same_context	18	1	S	study	153.625	3	156.625	1	162.625	3.5
166.125	5	association_2_same_context	18	2	S	study	153.625	3	156.625	9.5	171.125	7.5
178.625	5	association_1_different_context	19	1	D	piece	174.125	3.5	177.625	1	183.625	3.501
187.126	5	association_2_different_context	19	2	D	piece	174.125	3.5	177.625	9.501	192.126	7.5
199.626	5	association_1_same_context	20	1	S	stem	195.126	3.5	198.626	1	204.626	3.5
208.126	5	association_2_same_context	20	2	S	stem	195.126	3.5	198.626	9.5	213.126	-206.51
