onset	duration	trial_type	trial	association_number	context	cue	fix_onset	fix_duration	prompt_onset	prompt_duration	speak_onset	speak_duration
5.618	5	association_1_same_context	1	1	S	edge	1.118	3.5	4.618	1	10.618	3.5
14.118	5	association_2_same_context	1	2	S	edge	1.118	3.5	4.618	9.5	19.118	9.002
28.12	4.999	association_1_different_context	2	1	D	press	22.118	5	27.119	1.001	33.119	3.5
36.619	5	association_2_different_context	2	2	D	press	22.118	5	27.119	9.5	41.619	8.5
50.119	5	association_1_different_context	3	1	D	group	44.636	4.5	49.119	1	55.119	3.5
58.619	5.001	association_2_different_context	3	2	D	group	44.636	4.5	49.119	9.5	63.62	7.5
71.12	5	association_1_same_context	4	1	S	slip	66.653	3.5	70.12	1	76.12	3.5
79.62	5	association_2_same_context	4	2	S	slip	66.653	3.5	70.12	9.5	84.62	8.5
93.12	5.001	association_1_same_context	5	1	S	head	87.637	4.5	92.12	1	98.121	3.5
101.621	5	association_2_same_context	5	2	S	head	87.637	4.5	92.12	9.501	106.621	7
113.621	5	association_1_different_context	6	1	D	body	109.621	3	112.621	1	118.621	3.5
122.121	5	association_2_different_context	6	2	D	body	109.621	3	112.621	9.5	127.121	7.001
134.122	5	association_1_same_context	7	1	S	line	130.138	3	133.122	1	139.122	3.5
142.622	5	association_2_same_context	7	2	S	line	130.138	3	133.122	9.5	147.622	8
155.622	5	association_1_same_context	8	1	S	hand	150.622	4	154.622	1	160.622	3.5
164.122	5	association_2_same_context	8	2	S	hand	150.622	4	154.622	9.5	169.122	9.001
178.123	5	association_1_different_context	9	1	D	cast	172.123	5	177.123	1	183.123	3.5
186.623	5	association_2_different_context	9	2	D	cast	172.123	5	177.123	9.5	191.623	8
199.623	5.001	association_1_different_context	10	1	D	sign	194.623	4	198.623	1	204.624	3.5
208.124	5	association_2_different_context	10	2	D	sign	194.623	4	198.623	9.501	213.124	-208.02
