onset	duration	trial_type	trial	association_number	context	cue	fix_onset	fix_duration	prompt_onset	prompt_duration	speak_onset	speak_duration
6.625	4.998	association_1_different_context	31	1	D	flag	1.127	4.5	5.625	1	11.623	3.499
15.122	4.998	association_2_different_context	31	2	D	flag	1.127	4.5	5.625	9.497	20.12	6.998
27.118	4.998	association_1_different_context	32	1	D	launch	23.119	3	26.118	1	32.116	3.499
35.615	4.998	association_2_different_context	32	2	D	launch	23.119	3	26.118	9.497	40.613	7.514
48.127	4.999	association_1_different_context	33	1	D	road	43.612	3.5	47.128	0.999	53.126	3.515
56.641	4.982	association_2_different_context	33	2	D	road	43.612	3.5	47.128	9.513	61.623	6.998
68.621	4.998	association_1_same_context	34	1	S	flow	64.622	3	67.621	1	73.619	3.499
77.118	4.998	association_2_same_context	34	2	S	flow	64.622	3	67.621	9.497	82.116	8.997
91.113	5.015	association_1_same_context	35	1	S	display	85.115	5	90.113	1	96.128	3.499
99.627	5.015	association_2_same_context	35	2	S	display	85.115	5	90.113	9.514	104.642	7.98
112.622	4.999	association_1_same_context	36	1	S	dozen	107.624	4	111.623	0.999	117.621	3.498
121.119	4.999	association_2_same_context	36	2	S	dozen	107.624	4	111.623	9.496	126.118	8.497
134.615	4.998	association_1_different_context	37	1	D	twist	129.117	4.5	133.615	1	139.613	3.516
143.129	5.015	association_2_different_context	37	2	D	twist	129.117	4.5	133.615	9.514	148.144	7.48
155.624	4.999	association_1_different_context	38	1	D	spot	151.143	3.5	154.625	0.999	160.623	3.499
164.122	4.998	association_2_different_context	38	2	D	spot	151.143	3.5	154.625	9.497	169.12	7.997
177.117	4.999	association_1_same_context	39	1	S	city	172.119	4	176.118	0.999	182.116	3.498
185.614	4.999	association_2_same_context	39	2	S	city	172.119	4	176.118	9.496	190.613	9.013
199.626	4.999	association_1_same_context	40	1	S	hill	193.645	5	198.627	0.999	204.625	3.498
208.123	4.999	association_2_same_context	40	2	S	hill	193.645	5	198.627	9.496	213.122	-205.978
