onset	duration	trial_type	trial	association_number	context	cue	fix_onset	fix_duration	prompt_onset	prompt_duration	speak_onset	speak_duration
7.119	5	association_1_same_context	41	1	S	quarter	1.119	5	6.119	1	12.119	3.5
15.619	5	association_2_same_context	41	2	S	quarter	1.119	5	6.119	9.5	20.619	8.501
29.12	5	association_1_different_context	42	1	D	peak	23.636	4.5	28.12	1	34.12	3.5
37.62	5	association_2_different_context	42	2	D	peak	23.636	4.5	28.12	9.5	42.62	7
49.62	5	association_1_different_context	43	1	D	dip	45.637	3	48.62	1	54.62	3.5
58.12	5.001	association_2_different_context	43	2	D	dip	45.637	3	48.62	9.5	63.121	8
71.121	5	association_1_different_context	44	1	D	sweep	66.137	4	70.121	1	76.121	3.5
79.621	5	association_2_different_context	44	2	D	sweep	66.137	4	70.121	9.5	84.621	7
91.621	5	association_1_different_context	45	1	D	foot	87.638	3	90.621	1	96.621	3.501
100.122	5	association_2_different_context	45	2	D	foot	87.638	3	90.621	9.501	105.122	7.5
112.622	5	association_1_same_context	46	1	S	suit	108.139	3.5	111.622	1	117.622	3.5
121.122	5	association_2_same_context	46	2	S	suit	108.139	3.5	111.622	9.5	126.122	8.001
134.123	5	association_1_same_context	47	1	S	mix	129.139	4	133.122	1.001	139.123	3.5
142.623	5	association_2_same_context	47	2	S	mix	129.139	4	133.122	9.501	147.623	8.5
156.123	5	association_1_different_context	48	1	D	trail	150.623	4.5	155.123	1	161.123	3.5
164.623	5.001	association_2_different_context	48	2	D	trail	150.623	4.5	155.123	9.5	169.624	9
178.624	5	association_1_same_context	49	1	S	chunk	172.64	5	177.624	1	183.624	3.5
187.124	5	association_2_same_context	49	2	S	chunk	172.64	5	177.624	9.5	192.124	7.5
199.624	5	association_1_same_context	50	1	S	scrap	195.141	3.5	198.624	1	204.624	3.501
208.125	5	association_2_same_context	50	2	S	scrap	195.141	3.5	198.624	9.501	213.125	-208.001
